east_velocity,north_velocity,up_velocity,longitude,latitude
-0.019503933694934084,-0.0045086303186092636,4.223133978896454e-05,-117.1,34.12
-0.019503933694934084,-0.0045086303186092636,4.223133978896454e-05,-117.1,34.12
-0.019503933694934084,-0.0045086303186092636,4.223133978896454e-05,-117.1,34.12
-0.019503933694934084,-0.0045086303186092636,4.223133978896454e-05,-117.1,34.12
-0.019503933694934084,-0.0045086303186092636,4.223133978896454e-05,-117.1,34.12
-0.019503933694934084,-0.0045086303186092636,4.223133978896454e-05,-117.1,34.12
0.04066536299741941,-0.013248169161803602,2.0824996549151376e-05,-117.44,33.28
0.04066536299741941,-0.013248169161803602,2.0824996549151376e-05,-117.44,33.28
-0.011987985541175306,-0.024883445449042085,-0.00013458124885296074,-116.42,34.6
-0.011987985541175306,-0.024883445449042085,-0.00013458124885296074,-116.42,34.6
-0.010580029958074388,0.004080296630415536,-0.0005663786716686992,-118.7,34.82
-0.010580029958074388,0.004080296630415536,-0.0005663786716686992,-118.7,34.82
-0.010580029958074388,0.004080296630415536,-0.0005663786716686992,-118.7,34.82
-0.010580029958074388,0.004080296630415536,-0.0005663786716686992,-118.7,34.82
0.03066354791447168,-0.04236743144520361,0.00028649091679278094,-117.32,33.34
-0.05898772885931258,0.0383613427576428,-3.298722964889533e-05,-117.48,33.38
-0.1907748291799667,0.03345107868121189,1.8198454429810274e-05,-118.92,35.2
-0.1907748291799667,0.03345107868121189,1.8198454429810274e-05,-118.92,35.2
-0.1907748291799667,0.03345107868121189,1.8198454429810274e-05,-118.92,35.2
-0.1907748291799667,0.03345107868121189,1.8198454429810274e-05,-118.92,35.2
-0.1907748291799667,0.03345107868121189,1.8198454429810274e-05,-118.92,35.2
-0.1907748291799667,0.03345107868121189,1.8198454429810274e-05,-118.92,35.2
-0.1907748291799667,0.03345107868121189,1.8198454429810274e-05,-118.92,35.2
-0.0629830813973804,-0.018402292929014408,-1.1413267436533037e-05,-117.16,34.46
-0.0629830813973804,-0.018402292929014408,-1.1413267436533037e-05,-117.16,34.46
-0.0629830813973804,-0.018402292929014408,-1.1413267436533037e-05,-117.16,34.46
-0.0629830813973804,-0.018402292929014408,-1.1413267436533037e-05,-117.16,34.46
-0.0629830813973804,-0.018402292929014408,-1.1413267436533037e-05,-117.16,34.46
-0.11235417151753069,0.0792472384873033,-0.01954759459925816,-116.62,33.54
-0.11235417151753069,0.0792472384873033,-0.01954759459925816,-116.62,33.54
-0.11235417151753069,0.0792472384873033,-0.01954759459925816,-116.62,33.54
-0.11235417151753069,0.0792472384873033,-0.01954759459925816,-116.62,33.54
-0.11235417151753069,0.0792472384873033,-0.01954759459925816,-116.62,33.54
-0.017074976309007894,0.0024978788330063395,-3.58554112139392e-05,-117.9,34.12
-0.017074976309007894,0.0024978788330063395,-3.58554112139392e-05,-117.9,34.12
-0.017074976309007894,0.0024978788330063395,-3.58554112139392e-05,-117.9,34.12
-0.017074976309007894,0.0024978788330063395,-3.58554112139392e-05,-117.9,34.12
-0.08708612931559045,0.03772811772762985,5.698730304265487e-05,-119.98,34.58
-0.08708612931559045,0.03772811772762985,5.698730304265487e-05,-119.98,34.58
0.027804664022288428,0.024799683413523677,5.800670099981309e-05,-116.88,34.26
0.027804664022288428,0.024799683413523677,5.800670099981309e-05,-116.88,34.26
0.027804664022288428,0.024799683413523677,5.800670099981309e-05,-116.88,34.26
0.027804664022288428,0.024799683413523677,5.800670099981309e-05,-116.88,34.26
0.12878878397528837,0.13852221135531284,-0.0007226995476523335,-119.4,34.92
0.12878878397528837,0.13852221135531284,-0.0007226995476523335,-119.4,34.92
0.12878878397528837,0.13852221135531284,-0.0007226995476523335,-119.4,34.92
0.12878878397528837,0.13852221135531284,-0.0007226995476523335,-119.4,34.92
0.12878878397528837,0.13852221135531284,-0.0007226995476523335,-119.4,34.92
0.03449052776967676,-0.031313764553539514,-2.0277192986084547e-05,-116.62,37.04
0.03449052776967676,-0.031313764553539514,-2.0277192986084547e-05,-116.62,37.04
0.03449052776967676,-0.031313764553539514,-2.0277192986084547e-05,-116.62,37.04
0.03449052776967676,-0.031313764553539514,-2.0277192986084547e-05,-116.62,37.04
-0.06917189246975575,0.19821487989272946,0.00046386435632057854,-116.0,34.0
-0.06917189246975575,0.19821487989272946,0.00046386435632057854,-116.0,34.0
-0.23339288294469895,0.26572221916576666,-0.00036947676773213534,-118.08,35.88
-0.23339288294469895,0.26572221916576666,-0.00036947676773213534,-118.08,35.88
-0.23339288294469895,0.26572221916576666,-0.00036947676773213534,-118.08,35.88
0.004568264716137804,0.000601239695974698,-5.864823501844363e-09,-118.16,33.96
0.004568264716137804,0.000601239695974698,-5.864823501844363e-09,-118.16,33.96
0.004568264716137804,0.000601239695974698,-5.864823501844363e-09,-118.16,33.96
0.004568264716137804,0.000601239695974698,-5.864823501844363e-09,-118.16,33.96
0.004568264716137804,0.000601239695974698,-5.864823501844363e-09,-118.16,33.96
0.019386914768519503,-0.01915121515499152,0.00018890404963525786,-117.06,33.58
0.019386914768519503,-0.01915121515499152,0.00018890404963525786,-117.06,33.58
0.019386914768519503,-0.01915121515499152,0.00018890404963525786,-117.06,33.58
0.019386914768519503,-0.01915121515499152,0.00018890404963525786,-117.06,33.58
0.019386914768519503,-0.01915121515499152,0.00018890404963525786,-117.06,33.58
0.019386914768519503,-0.01915121515499152,0.00018890404963525786,-117.06,33.58
0.019386914768519503,-0.01915121515499152,0.00018890404963525786,-117.06,33.58
0.021386439142050406,-0.08099303995077811,0.0002183348448481781,-116.08,35.28
0.021386439142050406,-0.08099303995077811,0.0002183348448481781,-116.08,35.28
0.021386439142050406,-0.08099303995077811,0.0002183348448481781,-116.08,35.28
0.021386439142050406,-0.08099303995077811,0.0002183348448481781,-116.08,35.28
0.0009042699770471785,-0.0016695628699903153,-1.0770080100114265e-06,-118.1,33.96
0.0009042699770471785,-0.0016695628699903153,-1.0770080100114265e-06,-118.1,33.96
0.0009042699770471785,-0.0016695628699903153,-1.0770080100114265e-06,-118.1,33.96
0.0009042699770471785,-0.0016695628699903153,-1.0770080100114265e-06,-118.1,33.96
0.04909622492011678,-0.01322458437364915,8.122256616287238e-05,-116.06,34.26
0.04909622492011678,-0.01322458437364915,8.122256616287238e-05,-116.06,34.26
0.01806852981609075,-0.009834350457776697,-0.00025206325459029705,-116.98,33.96
0.01806852981609075,-0.009834350457776697,-0.00025206325459029705,-116.98,33.96
0.01806852981609075,-0.009834350457776697,-0.00025206325459029705,-116.98,33.96
0.01806852981609075,-0.009834350457776697,-0.00025206325459029705,-116.98,33.96
-0.3797045826748153,0.1367294902588414,-0.0023417236487144333,-115.72,33.36
-0.3797045826748153,0.1367294902588414,-0.0023417236487144333,-115.72,33.36
-0.3797045826748153,0.1367294902588414,-0.0023417236487144333,-115.72,33.36
-0.3797045826748153,0.1367294902588414,-0.0023417236487144333,-115.72,33.36
-0.3797045826748153,0.1367294902588414,-0.0023417236487144333,-115.72,33.36
0.002880547708091541,-0.0013465677359150163,-2.111501403445626e-07,-118.28,34.18
0.002880547708091541,-0.0013465677359150163,-2.111501403445626e-07,-118.28,34.18
0.002880547708091541,-0.0013465677359150163,-2.111501403445626e-07,-118.28,34.18
0.002880547708091541,-0.0013465677359150163,-2.111501403445626e-07,-118.28,34.18
0.002880547708091541,-0.0013465677359150163,-2.111501403445626e-07,-118.28,34.18
0.07864559044356945,-0.031858884020429024,-0.00012282840232463732,-118.58,34.68
0.07864559044356945,-0.031858884020429024,-0.00012282840232463732,-118.58,34.68
0.07864559044356945,-0.031858884020429024,-0.00012282840232463732,-118.58,34.68
0.007878827634336005,-0.03441144892141068,-3.3829253087314104e-05,-117.02,34.92
0.007878827634336005,-0.03441144892141068,-3.3829253087314104e-05,-117.02,34.92
0.007878827634336005,-0.03441144892141068,-3.3829253087314104e-05,-117.02,34.92
0.007878827634336005,-0.03441144892141068,-3.3829253087314104e-05,-117.02,34.92
0.007878827634336005,-0.03441144892141068,-3.3829253087314104e-05,-117.02,34.92
0.0006908915131322857,-0.0130346994102295,5.398914862814186e-06,-118.18,34.3
0.0006908915131322857,-0.0130346994102295,5.398914862814186e-06,-118.18,34.3
0.08763788877330292,-0.11938483482842166,0.00025128839398214087,-116.88,36.92
0.08763788877330292,-0.11938483482842166,0.00025128839398214087,-116.88,36.92
