east_velocity,north_velocity,up_velocity,longitude,latitude
1.1832056575132468,2.2231932189895836,-0.07225102780803089,-117.1,34.12
1.1832056575132468,2.2231932189895836,-0.07225102780803089,-117.1,34.12
1.1832056575132468,2.2231932189895836,-0.07225102780803089,-117.1,34.12
1.1832056575132468,2.2231932189895836,-0.07225102780803089,-117.1,34.12
1.1832056575132468,2.2231932189895836,-0.07225102780803089,-117.1,34.12
1.1832056575132468,2.2231932189895836,-0.07225102780803089,-117.1,34.12
-9.595564568572758,10.843342391703764,-0.3370502360709134,-117.44,33.28
-9.595564568572758,10.843342391703764,-0.3370502360709134,-117.44,33.28
10.403740737035799,-8.335638142435975,0.24333690655883675,-116.42,34.6
10.403740737035799,-8.335638142435975,0.24333690655883675,-116.42,34.6
0.9850948263338916,0.878317664024635,0.3090206236675367,-118.7,34.82
0.9850948263338916,0.878317664024635,0.3090206236675367,-118.7,34.82
0.9850948263338916,0.878317664024635,0.3090206236675367,-118.7,34.82
0.9850948263338916,0.878317664024635,0.3090206236675367,-118.7,34.82
-9.28131671534619,10.644425158381353,-0.3533462202061918,-117.32,33.34
-9.528448692042998,10.597430988802014,-0.28184199027156837,-117.48,33.38
6.553204450272853,-1.7266986998855645,0.08473088435361947,-118.92,35.2
6.553204450272853,-1.7266986998855645,0.08473088435361947,-118.92,35.2
6.553204450272853,-1.7266986998855645,0.08473088435361947,-118.92,35.2
6.553204450272853,-1.7266986998855645,0.08473088435361947,-118.92,35.2
6.553204450272853,-1.7266986998855645,0.08473088435361947,-118.92,35.2
6.553204450272853,-1.7266986998855645,0.08473088435361947,-118.92,35.2
6.553204450272853,-1.7266986998855645,0.08473088435361947,-118.92,35.2
5.462173467292706,-1.401791207704698,-0.14241269841837495,-117.16,34.46
5.462173467292706,-1.401791207704698,-0.14241269841837495,-117.16,34.46
5.462173467292706,-1.401791207704698,-0.14241269841837495,-117.16,34.46
5.462173467292706,-1.401791207704698,-0.14241269841837495,-117.16,34.46
5.462173467292706,-1.401791207704698,-0.14241269841837495,-117.16,34.46
-3.07477001184886,6.844464793033499,-0.14054866747075026,-116.62,33.54
-3.07477001184886,6.844464793033499,-0.14054866747075026,-116.62,33.54
-3.07477001184886,6.844464793033499,-0.14054866747075026,-116.62,33.54
-3.07477001184886,6.844464793033499,-0.14054866747075026,-116.62,33.54
-3.07477001184886,6.844464793033499,-0.14054866747075026,-116.62,33.54
-8.104390652427092,7.8342547722095475,-0.08262075029128597,-117.9,34.12
-8.104390652427092,7.8342547722095475,-0.08262075029128597,-117.9,34.12
-8.104390652427092,7.8342547722095475,-0.08262075029128597,-117.9,34.12
-8.104390652427092,7.8342547722095475,-0.08262075029128597,-117.9,34.12
-13.759634529399172,12.869534975366484,0.3668019019611326,-119.98,34.58
-13.759634529399172,12.869534975366484,0.3668019019611326,-119.98,34.58
6.010441483722908,-0.6992939891027811,-0.07072899600306054,-116.88,34.26
6.010441483722908,-0.6992939891027811,-0.07072899600306054,-116.88,34.26
6.010441483722908,-0.6992939891027811,-0.07072899600306054,-116.88,34.26
6.010441483722908,-0.6992939891027811,-0.07072899600306054,-116.88,34.26
-6.395891042936515,5.564305614644159,0.05372684120566083,-119.4,34.92
-6.395891042936515,5.564305614644159,0.05372684120566083,-119.4,34.92
-6.395891042936515,5.564305614644159,0.05372684120566083,-119.4,34.92
-6.395891042936515,5.564305614644159,0.05372684120566083,-119.4,34.92
-6.395891042936515,5.564305614644159,0.05372684120566083,-119.4,34.92
11.508864642462706,-13.106040601060302,-0.1084703230765363,-116.62,37.04
11.508864642462706,-13.106040601060302,-0.1084703230765363,-116.62,37.04
11.508864642462706,-13.106040601060302,-0.1084703230765363,-116.62,37.04
11.508864642462706,-13.106040601060302,-0.1084703230765363,-116.62,37.04
10.864824660374975,-9.045394802047747,-0.04523451765236487,-116.0,34.0
10.864824660374975,-9.045394802047747,-0.04523451765236487,-116.0,34.0
8.05562524421604,-4.23386785270515,-0.10353242165928328,-118.08,35.88
8.05562524421604,-4.23386785270515,-0.10353242165928328,-118.08,35.88
8.05562524421604,-4.23386785270515,-0.10353242165928328,-118.08,35.88
-9.932513069461358,8.989197152802587,0.07306956674624454,-118.16,33.96
-9.932513069461358,8.989197152802587,0.07306956674624454,-118.16,33.96
-9.932513069461358,8.989197152802587,0.07306956674624454,-118.16,33.96
-9.932513069461358,8.989197152802587,0.07306956674624454,-118.16,33.96
-9.932513069461358,8.989197152802587,0.07306956674624454,-118.16,33.96
-6.904999022021256,8.626565904689441,-0.14425935725150324,-117.06,33.58
-6.904999022021256,8.626565904689441,-0.14425935725150324,-117.06,33.58
-6.904999022021256,8.626565904689441,-0.14425935725150324,-117.06,33.58
-6.904999022021256,8.626565904689441,-0.14425935725150324,-117.06,33.58
-6.904999022021256,8.626565904689441,-0.14425935725150324,-117.06,33.58
-6.904999022021256,8.626565904689441,-0.14425935725150324,-117.06,33.58
-6.904999022021256,8.626565904689441,-0.14425935725150324,-117.06,33.58
12.230970281355027,-13.107725020368193,0.33343645884291284,-116.08,35.28
12.230970281355027,-13.107725020368193,0.33343645884291284,-116.08,35.28
12.230970281355027,-13.107725020368193,0.33343645884291284,-116.08,35.28
12.230970281355027,-13.107725020368193,0.33343645884291284,-116.08,35.28
-9.727794521777735,8.976716272416263,0.04981272060378287,-118.1,33.96
-9.727794521777735,8.976716272416263,0.04981272060378287,-118.1,33.96
-9.727794521777735,8.976716272416263,0.04981272060378287,-118.1,33.96
-9.727794521777735,8.976716272416263,0.04981272060378287,-118.1,33.96
11.101986087834042,-9.852922857161657,0.10285664627185309,-116.06,34.26
11.101986087834042,-9.852922857161657,0.10285664627185309,-116.06,34.26
-1.0777792872892573,3.769918966062355,-0.03813991648062374,-116.98,33.96
-1.0777792872892573,3.769918966062355,-0.03813991648062374,-116.98,33.96
-1.0777792872892573,3.769918966062355,-0.03813991648062374,-116.98,33.96
-1.0777792872892573,3.769918966062355,-0.03813991648062374,-116.98,33.96
8.074051897677597,-6.00238618657885,-0.17985667399277275,-115.72,33.36
8.074051897677597,-6.00238618657885,-0.17985667399277275,-115.72,33.36
8.074051897677597,-6.00238618657885,-0.17985667399277275,-115.72,33.36
8.074051897677597,-6.00238618657885,-0.17985667399277275,-115.72,33.36
8.074051897677597,-6.00238618657885,-0.17985667399277275,-115.72,33.36
-9.909564351823827,8.000516693751003,0.1522511569420459,-118.28,34.18
-9.909564351823827,8.000516693751003,0.1522511569420459,-118.28,34.18
-9.909564351823827,8.000516693751003,0.1522511569420459,-118.28,34.18
-9.909564351823827,8.000516693751003,0.1522511569420459,-118.28,34.18
-9.909564351823827,8.000516693751003,0.1522511569420459,-118.28,34.18
-4.169362382356745,3.2829560493603056,0.22252161064721457,-118.58,34.68
-4.169362382356745,3.2829560493603056,0.22252161064721457,-118.58,34.68
-4.169362382356745,3.2829560493603056,0.22252161064721457,-118.58,34.68
9.08038948078195,-5.386708982562886,0.10629294356668313,-117.02,34.92
9.08038948078195,-5.386708982562886,0.10629294356668313,-117.02,34.92
9.08038948078195,-5.386708982562886,0.10629294356668313,-117.02,34.92
9.08038948078195,-5.386708982562886,0.10629294356668313,-117.02,34.92
9.08038948078195,-5.386708982562886,0.10629294356668313,-117.02,34.92
-8.76270282844301,7.0223784990943985,0.11766007618806025,-118.18,34.3
-8.76270282844301,7.0223784990943985,0.11766007618806025,-118.18,34.3
11.536615864891685,-12.784817781933018,-0.1193359806109309,-116.88,36.92
11.536615864891685,-12.784817781933018,-0.1193359806109309,-116.88,36.92
11.536615864891685,-12.784817781933018,-0.1193359806109309,-116.88,36.92
11.536615864891685,-12.784817781933018,-0.1193359806109309,-116.88,36.92
4.290766402720406,-2.1174103920250578,-0.03797176754761847,-119.34,35.16
4.290766402720406,-2.1174103920250578,-0.03797176754761847,-119.34,35.16
8.504146557302604,-5.777608854308177,-0.14891609162621772,-115.98,33.66
8.504146557302604,-5.777608854308177,-0.14891609162621772,-115.98,33.66
8.504146557302604,-5.777608854308177,-0.14891609162621772,-115.98,33.66
8.504146557302604,-5.777608854308177,-0.14891609162621772,-115.98,33.66
8.504146557302604,-5.777608854308177,-0.14891609162621772,-115.98,33.66
8.504146557302604,-5.777608854308177,-0.14891609162621772,-115.98,33.66
8.504146557302604,-5.777608854308177,-0.14891609162621772,-115.98,33.66
3.6809889171621752,-5.386619657455091,-0.11836165766697096,-120.44,35.94
3.6809889171621752,-5.386619657455091,-0.11836165766697096,-120.44,35.94
3.6809889171621752,-5.386619657455091,-0.11836165766697096,-120.44,35.94
3.6809889171621752,-5.386619657455091,-0.11836165766697096,-120.44,35.94
3.6809889171621752,-5.386619657455091,-0.11836165766697096,-120.44,35.94
-7.2514690176831005,6.10401215296787,-0.25892559238070495,-120.44,35.88
-7.2514690176831005,6.10401215296787,-0.25892559238070495,-120.44,35.88
-7.2514690176831005,6.10401215296787,-0.25892559238070495,-120.44,35.88
-7.2514690176831005,6.10401215296787,-0.25892559238070495,-120.44,35.88
-9.188879576571644,10.312564385061025,-0.26282529368269714,-117.4,33.46
-11.115581971965193,10.501149884438691,0.05060039807601491,-118.48,33.44
-11.115581971965193,10.501149884438691,0.05060039807601491,-118.48,33.44
-11.115581971965193,10.501149884438691,0.05060039807601491,-118.48,33.44
-10.939602439788482,10.697133363026365,-0.023168007762954346,-118.34,33.32
-10.939602439788482,10.697133363026365,-0.023168007762954346,-118.34,33.32
-11.115581971965193,10.501149884438691,0.05060039807601491,-118.48,33.44
-11.115581971965193,10.501149884438691,0.05060039807601491,-118.48,33.44
-11.115581971965193,10.501149884438691,0.05060039807601491,-118.48,33.44
-11.283126296397421,8.581358329918062,0.27306812952549336,-118.62,34.14
-11.283126296397421,8.581358329918062,0.27306812952549336,-118.62,34.14
-11.283126296397421,8.581358329918062,0.27306812952549336,-118.62,34.14
-11.283126296397421,8.581358329918062,0.27306812952549336,-118.62,34.14
8.810795662162304,-4.932695205463191,0.008930860586920839,-117.68,35.56
8.810795662162304,-4.932695205463191,0.008930860586920839,-117.68,35.56
8.810795662162304,-4.932695205463191,0.008930860586920839,-117.68,35.56
-10.256001715454955,9.296615143532344,0.08234931904494715,-118.22,33.88
-10.256001715454955,9.296615143532344,0.08234931904494715,-118.22,33.88
-10.256001715454955,9.296615143532344,0.08234931904494715,-118.22,33.88
-10.256001715454955,9.296615143532344,0.08234931904494715,-118.22,33.88
-10.256001715454955,9.296615143532344,0.08234931904494715,-118.22,33.88
-10.256001715454955,9.296615143532344,0.08234931904494715,-118.22,33.88
-5.639013250201859,3.283060302232826,0.41503383620402046,-119.02,34.8
-5.639013250201859,3.283060302232826,0.41503383620402046,-119.02,34.8
11.447239698828405,-9.89240307046041,0.3482880894598264,-116.34,34.82
11.447239698828405,-9.89240307046041,0.3482880894598264,-116.34,34.82
11.447239698828405,-9.89240307046041,0.3482880894598264,-116.34,34.82
-7.643472826050955,6.919354097718816,-0.023308951301195372,-117.96,34.24
-7.643472826050955,6.919354097718816,-0.023308951301195372,-117.96,34.24
-0.9339054068584629,3.2374563064818416,0.07968263159489769,-122.12,37.72
-0.9339054068584629,3.2374563064818416,0.07968263159489769,-122.12,37.72
-0.9339054068584629,3.2374563064818416,0.07968263159489769,-122.12,37.72
-6.941192378192058,6.020966936317833,0.04861421284449109,-118.02,34.34
-6.941192378192058,6.020966936317833,0.04861421284449109,-118.02,34.34
-6.941192378192058,6.020966936317833,0.04861421284449109,-118.02,34.34
-6.941192378192058,6.020966936317833,0.04861421284449109,-118.02,34.34
11.73605009307456,-12.745156285500578,-0.08514930928996471,-116.76,36.74
11.73605009307456,-12.745156285500578,-0.08514930928996471,-116.76,36.74
